code_site;libelle_site;code_station;libelle_station;type_station;coordonnee_x_station;coordonnee_y_station;code_projection;longitude_station;latitude_station;influence_locale_station;commentaire_station;altitude_ref_alti_station;code_systeme_alti_site;code_commune_station;libelle_commune;code_departement;code_region;libelle_region;code_cours_eau;libelle_cours_eau;uri_cours_eau;descriptif_station;date_maj_station;date_ouverture_station;date_fermeture_station;commentaire_influence_locale_station;code_regime_station;qualification_donnees_station;code_finalite_station;type_contexte_loi_stat_station;type_loi_station;code_sandre_reseau_station;date_debut_ref_alti_station;date_activation_ref_alti_station;date_maj_ref_alti_station;libelle_departement;en_service
U0460510;Le Planey à Anjeux [Le Triquet];U046051001;Le Planey à Anjeux [Le Triquet];LIMNI;940545;6756817;26;6.21820111935637;47.867624919496606;NA;NA;NA;NA;70023;ANJEUX;70;27;BOURGOGNE-FRANCHE-COMTE;U0460500;Le Planey;http://id.eaufrance.fr/CEA/U0460500;NA;2021-10-21T00:00:00Z;1998-06-24T00:00:00Z;NA;NA;1;16;12;1;2;POH005,POH045,POH106,POH900;NA;NA;NA;HAUTE-SAONE;TRUE
U0474010;La Lanterne à Fleurey-lès-Faverney;U047401001;La Lanterne à Fleurey-lès-Faverney;LIMNI;930453;6743152;26;6.076203548130702;47.74835480005849;1;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté.;211000;3;70236;FLEUREY-LES-FAVERNEY;70;27;BOURGOGNE-FRANCHE-COMTE;U04-0400;La Lanterne;http://id.eaufrance.fr/CEA/U04-0400;NA;2021-01-19T00:00:00Z;1963-09-05T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;1963-09-05T00:00:00Z;2013-11-18T00:00:00Z;2020-01-14T00:00:00Z;HAUTE-SAONE;TRUE
U0504010;Le Durgeon à Colombier;U050401001;Le Durgeon à Colombier;LIMNI;940821;6733569;26;6.209255439514837;47.658456539264655;1;NA;NA;NA;70163;COLOMBIER;70;27;BOURGOGNE-FRANCHE-COMTE;U05-0400;Le Durgeon;http://id.eaufrance.fr/CEA/U05-0400;NA;2021-01-19T00:00:00Z;2004-05-17T00:00:00Z;NA;NA;1;16;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0515010;Le Bâtard à Villeparois;U051501001;Le Bâtard à Villeparois;LIMNI;938507;6733544;26;6.1784384137468304;47.65907391706981;1;Remplacement de l'ancienne station arrêtée le 09/11/2004 à 15h45. En essai.;NA;NA;70559;VILLEPAROIS;70;27;BOURGOGNE-FRANCHE-COMTE;U0510500;Le Bâtard;http://id.eaufrance.fr/CEA/U0510500;NA;2021-02-15T00:00:00Z;2004-05-20T00:00:00Z;NA;NA;1;16;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0525010;La Colombine à Frotey-lès-Vesoul;U052501001;La Colombine à Frotey-lès-Vesoul;LIMNI;939181;6729160;26;6.185055384198801;47.61940129314757;1;NA;NA;NA;70261;FROTEY-LES-VESOUL;70;27;BOURGOGNE-FRANCHE-COMTE;U0520500;La Colombine;http://id.eaufrance.fr/CEA/U0520500;NA;2021-01-19T00:00:00Z;1992-01-09T00:00:00Z;NA;NA;1;20;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0525610;La Font de Champdamois à Quincey;U052561001;La Font de Champdamois à Quincey;LIMNI;939588;6728451;26;6.190088085564163;47.612876879690255;3;NA;NA;NA;70433;QUINCEY;70;27;BOURGOGNE-FRANCHE-COMTE;U0520560;Font de Champdamois;http://id.eaufrance.fr/CEA/U0520560;NA;2021-02-15T00:00:00Z;1994-09-28T00:00:00Z;1997-07-15T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;HAUTE-SAONE;FALSE
U0534010;Le Durgeon à Chariez;U053401001;Le Durgeon à Chariez;LIMNI;930074;6729579;26;6.064122467741948;47.626412636127355;1;NA;209000;2;70134;CHARIEZ;70;27;BOURGOGNE-FRANCHE-COMTE;U05-0400;Le Durgeon;http://id.eaufrance.fr/CEA/U05-0400;NA;2021-05-12T00:00:00Z;1971-06-24T00:00:00Z;1979-05-10T00:00:00Z;NA;1;20;12;1;2;NA;1971-06-24T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;HAUTE-SAONE;FALSE
U0534020;Le Durgeon à Pontcey;U053402001;Le Durgeon à Pontcey;LIMNI;927723;6730497;26;6.033312251536027;47.63548623915699;3;NA;NA;NA;70417;PONTCEY;70;27;BOURGOGNE-FRANCHE-COMTE;U05-0400;Le Durgeon;http://id.eaufrance.fr/CEA/U05-0400;NA;2021-05-12T00:00:00Z;1979-12-19T00:00:00Z;1994-07-22T00:00:00Z;Influence de la Saône en crue.;1;20;12;1;2;NA;NA;NA;NA;HAUTE-SAONE;FALSE
U0600010;La Saône à Scey-sur-Saône-et-Saint-Albin [Saint-Albin];U060001001;La Saône à Scey-sur-Saône-et-Saint-Albin [Saint-Albin];LIMNI;922979;6731016;26;5.970441465856344;47.641777308852014;3;Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Bourgogne. Le 10/02/2010 : le producteur DIREN Bourgogne est remplacé par la DREAL Franche-Comté.;203000;3;70482;SCEY-SUR-SAONE-ET-SAINT-ALBIN;70;27;BOURGOGNE-FRANCHE-COMTE;U---0000;La Saône;http://id.eaufrance.fr/CEA/U---0000;NA;2021-01-19T00:00:00Z;1986-09-30T00:00:00Z;NA;NA;1;20;2;1;2;600000184,POH005,POH045,POH106,POH900,RIC014,RIC063,RIC113,RIC313;1986-09-30T00:00:00Z;2013-11-18T00:00:00Z;2019-01-31T00:00:00Z;HAUTE-SAONE;TRUE
U0610010;La Saône à Ray-sur-Saône;U061001001;La Saône à Ray-sur-Saône;LIMNI;912411;6723374;26;5.826139833522219;47.57652781208346;1;Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Bourgogne. Le 10/02/2010 : le producteur DIREN Bourgogne est remplacé par la DREAL Franche-Comté.;194000;3;70438;RAY-SUR-SAONE;70;27;BOURGOGNE-FRANCHE-COMTE;U---0000;La Saône;http://id.eaufrance.fr/CEA/U---0000;NA;2021-01-19T00:00:00Z;1964-05-20T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;1964-05-20T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U0620510;La Romaine à Fresne-Saint-Mamès;U062051001;La Romaine à Fresne-Saint-Mamès;LIMNI;913756;6720924;26;5.842846633496263;47.554054306420895;3;NA;NA;NA;70255;FRESNE-SAINT-MAMES;70;27;BOURGOGNE-FRANCHE-COMTE;U0620500;La Romaine;http://id.eaufrance.fr/CEA/U0620500;NA;2021-05-12T00:00:00Z;1976-11-18T00:00:00Z;1986-06-16T00:00:00Z;Site influencé par la Saône en crue.;1;20;12;1;2;NA;NA;NA;NA;HAUTE-SAONE;FALSE
U0620530;La Romaine à Maizières;U062053001;La Romaine à Maizières;LIMNI;926874;6714226;26;6.013746473141947;47.48942564049667;1;NA;NA;NA;70325;MAIZIERES;70;27;BOURGOGNE-FRANCHE-COMTE;U0620500;La Romaine;http://id.eaufrance.fr/CEA/U0620500;NA;2021-06-14T00:00:00Z;1986-05-22T00:00:00Z;1995-02-11T00:00:00Z;NA;1;20;1;1;2;600000184,POH005,POH045,POH900;NA;NA;NA;HAUTE-SAONE;FALSE
U0620530;La Romaine à Maizières;U062053002;La Romaine à Maizières;LIMNI;926372;6714817;26;6.007383323927409;47.49491398305427;1;NA;NA;NA;70325;MAIZIERES;70;27;BOURGOGNE-FRANCHE-COMTE;U0620500;La Romaine;http://id.eaufrance.fr/CEA/U0620500;NA;2021-01-19T00:00:00Z;2001-12-11T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0635010;La Gourgeonne à Tincey-et-Pontrebeau;U063501001;La Gourgeonne à Tincey-et-Pontrebeau;LIMNI;909983;6726548;26;5.795356659189959;47.6058572895715;1;NA;NA;NA;70502;TINCEY-ET-PONTREBEAU;70;27;BOURGOGNE-FRANCHE-COMTE;U0630500;La Gourgeonne;http://id.eaufrance.fr/CEA/U0630500;NA;2021-01-19T00:00:00Z;1974-05-17T00:00:00Z;NA;NA;1;20;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0704010;Le Salon à Coublanc;U070401001;Le Salon à Coublanc;LIMNI;884727;6735170;26;5.462952742603;47.6909882368294;NA;NA;NA;NA;52145;COUBLANC;52;44;GRAND EST;U07-0400;Le Salon;http://id.eaufrance.fr/CEA/U07-0400;NA;2021-01-19T00:00:00Z;1996-12-12T00:00:00Z;2014-11-13T00:00:00Z;NA;1;20;12;1;2;POH005,POH045,POH900;NA;NA;NA;HAUTE-MARNE;FALSE
U0715010;La Resaigne à Coublanc;U071501001;La Resaigne à Coublanc;LIMNI;884436;6735113;26;5.459051709527238;47.69055706348867;NA;NA;NA;NA;52145;COUBLANC;52;44;GRAND EST;U0710500;La Resaigne;http://id.eaufrance.fr/CEA/U0710500;NA;2021-01-19T00:00:00Z;1996-12-12T00:00:00Z;2016-01-05T00:00:00Z;NA;1;20;12;1;2;POH005,POH045,POH900;NA;NA;NA;HAUTE-MARNE;FALSE
U0724010;Le Salon à Denèvre;U072401001;Le Salon à Denèvre;LIMNI;899013;6722089;26;5.6474437893688325;47.569147168581054;1;NA;NA;NA;70204;DENEVRE;70;27;BOURGOGNE-FRANCHE-COMTE;U07-0400;Le Salon;http://id.eaufrance.fr/CEA/U07-0400;NA;2021-01-19T00:00:00Z;1969-10-30T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U0815010;La Morte à Saint-Broing;U081501001;La Morte à Saint-Broing;LIMNI;903355;6708630;26;5.69904269238106;47.4467416252156;1;NA;191000;2;70461;SAINT-BROING;70;27;BOURGOGNE-FRANCHE-COMTE;U0810500;La Morte;http://id.eaufrance.fr/CEA/U0810500;NA;2021-01-19T00:00:00Z;1984-06-26T00:00:00Z;NA;NA;1;20;147;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;1984-06-26T00:00:00Z;2013-11-18T00:00:00Z;2019-09-26T00:00:00Z;HAUTE-SAONE;TRUE
U0820010;La Saône à Gray;U082001001;La Saône à Gray;LIMNI;895202;6708680;26;5.590932499814234;47.44964939265138;1;Le 01/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Bourgogne. Le 10/02/2010 : le producteur DIREN Bourgogne est remplacé par la DREAL Franche-Comté.;186000;3;70279;GRAY;70;27;BOURGOGNE-FRANCHE-COMTE;U---0000;La Saône;http://id.eaufrance.fr/CEA/U---0000;NA;2021-01-19T00:00:00Z;1986-06-19T00:00:00Z;NA;NA;1;20;2;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC113,RIC313;1986-06-19T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U0825110;Le ruisseau des Ecoulottes de Vars à Auvet-et-la-Chapelotte;U082511001;Le ruisseau des Ecoulottes de Vars à Auvet-et-la-Chapelotte;LIMNI;890142;6715213;26;5.526590729667386;47.50990224804658;3;NA;NA;NA;70043;AUVET-ET-LA-CHAPELOTTE;70;27;BOURGOGNE-FRANCHE-COMTE;U0820520;Ruisseau des Ecoulottes de Vars;http://id.eaufrance.fr/CEA/U0820520;NA;2021-05-12T00:00:00Z;1993-05-05T00:00:00Z;1995-06-02T00:00:00Z;NA;1;20;12;1;2;600000184;NA;NA;NA;HAUTE-SAONE;FALSE
U0924010;La Vingeanne à Saint-Maurice-sur-Vingeanne;U092401001;La Vingeanne à Saint-Maurice-sur-Vingeanne;LIMNI;880856;6722483;26;5.406220261499235;47.57792099769333;1;NA;232443;3;21562;SAINT-MAURICE-SUR-VINGEANNE;21;27;BOURGOGNE-FRANCHE-COMTE;U09-0400;La Vingeanne;http://id.eaufrance.fr/CEA/U09-0400;NA;2021-01-19T00:00:00Z;1970-12-01T00:00:00Z;NA;NA;1;20;24;1;2;POH005,POH045,POH106,POH900,RIC063,RIC313;1970-12-01T00:00:00Z;2013-11-18T00:00:00Z;2016-10-06T00:00:00Z;COTE-D'OR;TRUE
U0924020;La Vingeanne à Oisilly;U092402001;La Vingeanne à Oisilly;LIMNI;878446;6705034;26;5.367217913798336;47.42157952042703;1;NA;199823;2;21467;OISILLY;21;27;BOURGOGNE-FRANCHE-COMTE;U09-0400;La Vingeanne;http://id.eaufrance.fr/CEA/U09-0400;NA;2021-01-19T00:00:00Z;1970-12-01T00:00:00Z;NA;NA;1;20;12;1;2;BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;1970-12-01T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;COTE-D'OR;TRUE
U1004010;L'Ognon à Servance [Fourguenons];U100401001;L'Ognon à Servance [Fourguenons];LIMNI;974449;6751079;26;6.667620023500083;47.802731422177374;1;Zéro échelle précédent: 378.000 m en NGF 1884 - 28/06/1968 à 12:00;378000;2;70489;SERVANCE-MIELLIN;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-01-19T00:00:00Z;1968-06-28T00:00:00Z;NA;NA;1;20;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC313;1968-06-28T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U1014010;L'Ognon à Vouhenans;U101401001;L'Ognon à Vouhenans;LIMNI;961203;6734044;26;6.480813147257529;47.654958814749904;1;NA;NA;NA;70577;VOUHENANS;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-02-15T00:00:00Z;1985-08-12T00:00:00Z;1994-02-22T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;HAUTE-SAONE;FALSE
U1014020;L'Ognon à Montessaux;U101402001;L'Ognon à Montessaux;LIMNI;966771;6743771;26;6.5607547368140144;47.740187748681755;1;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté.;327000;3;70361;MONTESSAUX;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-01-19T00:00:00Z;1992-11-01T00:00:00Z;NA;NA;1;20;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC014,RIC063,RIC113,RIC313;1992-11-01T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U1025010;Le Rahin à Plancher-Bas;U102501001;Le Rahin à Plancher-Bas;LIMNI;979493;6743309;26;6.730025142764552;47.73074958744154;1;NA;441000;2;70413;PLANCHER-BAS;70;27;BOURGOGNE-FRANCHE-COMTE;U1020500;Le Rahin;http://id.eaufrance.fr/CEA/U1020500;NA;2021-10-07T00:00:00Z;1968-01-01T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;1968-01-01T00:00:00Z;2013-11-18T00:00:00Z;2016-10-06T00:00:00Z;HAUTE-SAONE;TRUE
U1025010;Le Rahin à Plancher-Bas;U102501002;Le Rahin à Plancher-Bas - - Sonde RG;LIMNI;979493;6743309;26;6.730025142764552;47.73074958744154;NA;Station temporaire installée en RG pour travaux sur le pont et démontage temporaire de la station historique (roue codeuse en RD);442;1;70413;PLANCHER-BAS;70;27;BOURGOGNE-FRANCHE-COMTE;U1020500;Le Rahin;http://id.eaufrance.fr/CEA/U1020500;NA;2021-10-07T00:00:00Z;2021-10-01T00:00:00Z;2050-12-01T00:00:00Z;NA;1;16;NA;NA;NA;RIC063,RIC313;2021-10-01T00:00:00Z;2021-09-24T00:00:00Z;2021-09-24T00:00:00Z;HAUTE-SAONE;TRUE
U1025020;Le Rahin à Champagney [Plancher Bas, Monument];U102502001;Le Rahin à Champagney [Plancher Bas, Monument];LIMNI;979041;6740489;26;6.722229075379281;47.70558806464067;1;NA;NA;NA;70120;CHAMPAGNEY;70;27;BOURGOGNE-FRANCHE-COMTE;U1020500;Le Rahin;http://id.eaufrance.fr/CEA/U1020500;NA;2021-05-12T00:00:00Z;1978-07-18T00:00:00Z;1979-12-06T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;HAUTE-SAONE;FALSE
U1025030;Le Rahin au Val-de-Gouhenans;U102503001;Le Rahin au Val-de-Gouhenans;LIMNI;961302;6730607;26;6.48011340768916;47.624013254969945;1;NA;NA;NA;70515;VAL-DE-GOUHENANS;70;27;BOURGOGNE-FRANCHE-COMTE;U1020500;Le Rahin;http://id.eaufrance.fr/CEA/U1020500;NA;2021-05-12T00:00:00Z;1985-06-11T00:00:00Z;1990-01-23T00:00:00Z;NA;1;20;12;1;2;600000184;NA;NA;NA;HAUTE-SAONE;FALSE
U1035410;Le Scey à Beveuge;U103541001;Le Scey à Beveuge;LIMNI;962357;6724464;26;6.490531739698698;47.56835389287405;1;NA;NA;NA;70072;BEVEUGE;70;27;BOURGOGNE-FRANCHE-COMTE;U1030540;Le Scey;http://id.eaufrance.fr/CEA/U1030540;NA;2021-01-19T00:00:00Z;1974-04-12T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U1044010;L'Ognon à Chassey-lès-Montbozon [Bonnal];U104401001;L'Ognon à Chassey-lès-Montbozon [Bonnal];LIMNI;952399;6717302;26;6.35416290344659;47.50782990869997;1;Le 04/02/2008 : le producteur DIREN Rhône-Alpes/Bassin RMC est remplacé par la DIREN Franche-Comté.;250000;3;70137;CHASSEY-LES-MONTBOZON;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-01-19T00:00:00Z;1986-12-09T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC014,RIC063,RIC113,RIC313;1986-12-09T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U1054010;L'Ognon à Beaumotte-Aubertans;U105401001;L'Ognon à Beaumotte-Aubertans;LIMNI;939779;6706553;26;6.180889388683753;47.41585239715204;1;NA;228000;2;70059;BEAUMOTTE-AUBERTANS;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-01-19T00:00:00Z;1967-09-13T00:00:00Z;NA;NA;1;20;12;1;2;600000184,BSH001,BSH052,BSH101,BSH152,POH005,POH045,POH106,POH900,RIC063,RIC113,RIC313;1967-09-13T00:00:00Z;2013-11-18T00:00:00Z;2020-12-22T00:00:00Z;HAUTE-SAONE;TRUE
U1074010;L'Ognon à Chevigney-sur-l'Ognon;U107401001;L'Ognon à Chevigney-sur-l'Ognon;LIMNI;913398;6692335;26;5.824494847860444;47.296980289658535;1;NA;200000;2;25150;CHEVIGNEY-SUR-L'OGNON;25;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-05-12T00:00:00Z;1968-07-12T00:00:00Z;2000-04-11T00:00:00Z;NA;1;20;12;1;2;NA;1968-07-12T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;DOUBS;FALSE
U1074020;L'Ognon à Pin;U107402001;L'Ognon à Pin;LIMNI;916473;6694641;26;5.866266907569335;47.31672897993821;NA;NA;NA;NA;70410;PIN;70;27;BOURGOGNE-FRANCHE-COMTE;U10-0400;L'Ognon;http://id.eaufrance.fr/CEA/U10-0400;NA;2021-01-19T00:00:00Z;2000-07-22T00:00:00Z;NA;NA;1;16;12;1;2;600000184,POH005,POH045,POH106,POH900,RIC063,RIC163,RIC313;NA;NA;NA;HAUTE-SAONE;TRUE
U1075010;La Lanterne à Émagny;U107501001;La Lanterne à Émagny;LIMNI;917394;6692410;26;5.877374913951292;47.296356486841674;1;NA;NA;NA;25217;EMAGNY;25;27;BOURGOGNE-FRANCHE-COMTE;U1070500;La Lanterne;http://id.eaufrance.fr/CEA/U1070500;NA;2021-05-12T00:00:00Z;1991-05-23T00:00:00Z;1992-02-14T00:00:00Z;NA;1;20;12;1;2;600000184;NA;NA;NA;DOUBS;FALSE
