code_site;libelle_site;code_station;libelle_station;type_station;coordonnee_x_station;coordonnee_y_station;code_projection;longitude_station;latitude_station;influence_locale_station;commentaire_station;altitude_ref_alti_station;code_systeme_alti_site;code_commune_station;libelle_commune;code_departement;code_region;libelle_region;code_cours_eau;libelle_cours_eau;uri_cours_eau;descriptif_station;date_maj_station;date_ouverture_station;date_fermeture_station;commentaire_influence_locale_station;code_regime_station;qualification_donnees_station;code_finalite_station;type_contexte_loi_stat_station;type_loi_station;code_sandre_reseau_station;date_debut_ref_alti_station;date_activation_ref_alti_station;date_maj_ref_alti_station;libelle_departement;en_service
O1652930;Le Grand Hers à Mazères;O165293001;Le Grand Hers à Mazères - ancienne;LIMNI;593446;6239511;26;1.6887685673724702;43.24682903545431;1;NA;NA;NA;09185;MAZERES;09;76;OCCITANIE;O1--0290;Le Grand Hers;http://id.eaufrance.fr/CEA/O1--0290;NA;2021-05-12T00:00:00Z;1911-01-01T00:00:00Z;1944-01-02T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;ARIEGE;FALSE
O1652930;Le Grand Hers à Mazères;O165293002;Le Grand Hers à Mazères - nouvelle;LIMNI;593241;6239549;26;1.6862385654957668;43.24714015950626;1;Débits naturels.;219000;2;09185;MAZERES;09;76;OCCITANIE;O1--0290;Le Grand Hers;http://id.eaufrance.fr/CEA/O1--0290;NA;2021-01-19T00:00:00Z;1966-01-01T00:00:00Z;2001-01-02T00:00:00Z;NA;1;20;12;1;2;NA;1966-01-01T00:00:00Z;2013-11-18T00:00:00Z;2017-08-09T00:00:00Z;ARIEGE;FALSE
O1652930;Le Grand Hers à Mazères;O165293003;Le Grand Hers à Mazères;LIMNI;592802;6240264;26;1.6806903002235398;43.25350507680964;2;NA;NA;NA;09185;MAZERES;09;76;OCCITANIE;O1--0290;Le Grand Hers;http://id.eaufrance.fr/CEA/O1--0290;NA;2020-11-26T00:00:00Z;1975-01-01T00:00:00Z;NA;NA;1;16;2;1;2;POH015,POH034,POH115,POH901,RIC053,RIC303;NA;NA;NA;ARIEGE;TRUE
O1662910;Le Grand Hers à Calmont;O166291001;Le Grand Hers à Calmont;LIMNI;585946;6244716;26;1.595354655996338;43.29248326280355;1;NA;NA;NA;31100;CALMONT;31;76;OCCITANIE;O1--0290;Le Grand Hers;http://id.eaufrance.fr/CEA/O1--0290;NA;2021-01-19T00:00:00Z;1996-08-01T00:00:00Z;NA;NA;1;20;135;1;2;BSH002,BSH059,BSH102,BSH159,POH015,POH034,POH115,POH901;NA;NA;NA;HAUTE-GARONNE;TRUE
O1712510;L'Ariège à Auterive;O171251001;L'Ariège à Auterive;LIMNI;575621;6253417;26;1.4661452321673456;43.36901468973534;1;Débits influencés par NAGUILHES, IZOURT, GNIOURE, MAJOU, RIETE, FOURCAT, et l'ensemble du Lanoux;172000;2;31033;AUTERIVE;31;76;OCCITANIE;O1--0250;L'Ariège;http://id.eaufrance.fr/CEA/O1--0250;NA;2020-11-26T00:00:00Z;1965-01-01T00:00:00Z;NA;NA;1;20;15;1;2;BSH002,BSH059,BSH102,BSH159,POH015,POH034,POH115,POH901;1966-01-01T00:00:00Z;2013-11-18T00:00:00Z;2020-11-26T00:00:00Z;HAUTE-GARONNE;TRUE
O1712510;L'Ariège à Auterive;O171251002;L'Ariège à Auterive - Origine;LIMNI;575621;6253417;26;1.4661452321673456;43.36901468973534;NA;Débits journaliers originaux, avant retraitement et réinjection des données limnigraphiques anciennes;NA;NA;31033;AUTERIVE;31;76;OCCITANIE;O1--0250;L'Ariège;http://id.eaufrance.fr/CEA/O1--0250;NA;2020-09-08T00:00:00Z;1966-01-01T00:00:00Z;2016-01-01T00:00:00Z;NA;1;16;1;NA;NA;NA;NA;NA;NA;HAUTE-GARONNE;FALSE
O1712530;L'Ariège à Auterive;O171253001;L'Ariège à Auterive - HE;LIMNI;576288;6251296;26;1.4748738304794242;43.35005381731141;2;NA;NA;NA;31033;AUTERIVE;31;76;OCCITANIE;O1--0250;L'Ariège;http://id.eaufrance.fr/CEA/O1--0250;NA;2020-06-26T00:00:00Z;1978-01-01T00:00:00Z;NA;NA;1;16;2;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O1804050;La Lèze à Gabre [Soutembel];O180405001;La Lèze à Gabre [Soutembel];LIMNI;572429;6218760;26;1.4352596151399084;43.056770459640674;1;NA;NA;NA;09127;GABRE;09;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2021-05-12T00:00:00Z;1972-03-01T00:00:00Z;1978-07-01T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;ARIEGE;FALSE
O1804052;[Source Les Truffières] à Cazaux;O180405201;[Source Les Truffières] à Cazaux;LIMNI;579486;6219321;26;1.5216686336961875;43.06303804446666;0;Source à usage AEP ne donnant pas naissance à un cours d'eau. Hauteur mesurée en amont du prélèvement d'eau potable.seuil de mesure: crête mince en V 35°;NA;NA;09090;CAZAUX;09;76;OCCITANIE;O1801050;NA;http://id.eaufrance.fr/CEA/O1801050;NA;2021-01-19T00:00:00Z;2014-12-09T00:00:00Z;NA;NA;1;20;17;NA;NA;NA;NA;NA;NA;ARIEGE;TRUE
O1814010;La Lèze à Pailhès;O181401001;La Lèze à Pailhès;LIMNI;573166;6223817;26;1.4430741935522309;43.10237556405423;2;NA;NA;NA;09224;PAILHES;09;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2021-04-14T00:00:00Z;2007-01-01T00:00:00Z;NA;NA;1;16;2;1;2;POH015,POH034,POH115,POH901,RIC053,RIC303;NA;NA;NA;ARIEGE;TRUE
O1814040;La Lèze à Artigat;O181404001;La Lèze à Artigat;LIMNI;572458;6229701;26;1.4329523435407692;43.15516247521684;1;NA;246060;2;09019;ARTIGAT;09;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2021-05-12T00:00:00Z;1970-01-01T00:00:00Z;1986-01-01T00:00:00Z;NA;1;20;12;1;2;NA;1970-01-01T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;ARIEGE;FALSE
O1824010;La Lèze au Fossat;O182401001;La Lèze au Fossat;LIMNI;570543;6231944;26;1.4088747290451842;43.17498911015681;NA;Le 09/09/2010 : nivellement : 234,67 m NGF. Station annonce de crue.;NA;NA;09124;FOSSAT;09;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2020-06-26T00:00:00Z;1964-01-01T00:00:00Z;NA;NA;1;16;2;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;NA;NA;NA;ARIEGE;TRUE
O1844020;La Lèze à Lézat-sur-Lèze;O184402001;La Lèze à Lézat-sur-Lèze;LIMNI;566233;6243799;26;1.352877687805648;43.28080931798265;1;NA;199420;3;09167;LEZAT-SUR-LEZE;09;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2021-09-29T00:00:00Z;1968-02-01T00:00:00Z;NA;NA;1;20;12;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;1968-02-01T00:00:00Z;2013-11-18T00:00:00Z;2019-10-09T00:00:00Z;ARIEGE;TRUE
O1847010;La Rijolle à Lézat-sur-Lèze;O184701001;La Rijolle à Lézat-sur-Lèze;LIMNI;566396;6244789;26;1.3546302100032002;43.289743553845085;1;NA;NA;NA;09167;LEZAT-SUR-LEZE;09;76;OCCITANIE;O1840680;La Rijolle;http://id.eaufrance.fr/CEA/O1840680;NA;2021-05-12T00:00:00Z;1971-04-01T00:00:00Z;1978-05-01T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;ARIEGE;FALSE
O1847410;Le Vermeil à Lézat-sur-Lèze;O184741001;Le Vermeil à Lézat-sur-Lèze;LIMNI;567751;6244551;26;1.3713730939384596;43.287855741505794;1;NA;NA;NA;09167;LEZAT-SUR-LEZE;09;76;OCCITANIE;O1840720;Le Vermeil;http://id.eaufrance.fr/CEA/O1840720;NA;2021-05-12T00:00:00Z;1978-06-01T00:00:00Z;2001-01-01T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;ARIEGE;FALSE
O1874010;La Lèze à Labarthe-sur-Lèze;O187401001;La Lèze à Labarthe-sur-Lèze;LIMNI;570977;6262645;26;1.40659408088895;43.45119005798424;1;NA;159000;2;31248;LABARTHE-SUR-LEZE;31;76;OCCITANIE;O18-0400;La Lèze;http://id.eaufrance.fr/CEA/O18-0400;NA;2021-01-19T00:00:00Z;1968-09-01T00:00:00Z;NA;NA;1;20;12;1;2;POH015,POH034,POH115,POH901,RIC053,RIC303;1968-09-01T00:00:00Z;2013-11-18T00:00:00Z;2019-10-09T00:00:00Z;HAUTE-GARONNE;TRUE
O1882510;L'Ariège à Pinsaguel [Lacroix-Falgarde];O188251001;L'Ariège à Pinsaguel [Lacroix-Falgarde];LIMNI;571236;6267879;26;1.408489171899302;43.498316940738;1;NA;NA;NA;31420;PINSAGUEL;31;76;OCCITANIE;O1--0250;L'Ariège;http://id.eaufrance.fr/CEA/O1--0250;NA;2021-05-12T00:00:00Z;1896-01-01T00:00:00Z;1954-12-22T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;HAUTE-GARONNE;FALSE
O1934310;Le Touch à Bérat;O193431001;Le Touch à Bérat;LIMNI;551947;6255599;26;1.173668495945001;43.38410878927717;1;NA;208000;2;31065;BERAT;31;76;OCCITANIE;O20-0400;Le Touch;http://id.eaufrance.fr/CEA/O20-0400;NA;2021-01-19T00:00:00Z;1967-10-01T00:00:00Z;NA;NA;1;20;12;1;2;POH015,POH034,POH115,POH901,RIC053,RIC303;1967-10-01T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;HAUTE-GARONNE;TRUE
O1964310;Le Touch à Plaisance-du-Touch;O196431001;Le Touch à Plaisance-du-Touch;LIMNI;562964;6275528;26;1.3042484907120904;43.56557263726313;2;NA;NA;NA;31424;PLAISANCE-DU-TOUCH;31;76;OCCITANIE;O20-0400;Le Touch;http://id.eaufrance.fr/CEA/O20-0400;NA;2020-11-26T00:00:00Z;2007-01-01T00:00:00Z;NA;NA;1;20;12;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O1984310;Le Touch à Toulouse [Saint-Martin-du-Touch];O198431001;Le Touch à Toulouse [Saint-Martin-du-Touch];LIMNI;568852;6279085;26;1.3761835000166878;43.59868327288303;1;Débits naturels;137000;2;31555;TOULOUSE;31;76;OCCITANIE;O20-0400;Le Touch;http://id.eaufrance.fr/CEA/O20-0400;NA;2021-01-19T00:00:00Z;1968-01-01T00:00:00Z;NA;NA;1;20;15;1;2;BSH002,BSH059,BSH102,BSH159,POH015,POH034,POH115,POH901;1968-01-01T00:00:00Z;2013-11-18T00:00:00Z;2019-08-29T00:00:00Z;HAUTE-GARONNE;TRUE
O2000010;La Garonne à Portet-sur-Garonne;O200001001;La Garonne à Portet-sur-Garonne;LIMNI;571836;6270997;26;1.415129716574241;43.526472747533994;1;NA;NA;NA;31433;PORTET-SUR-GARONNE;31;76;OCCITANIE;O---0000;La Garonne;http://id.eaufrance.fr/CEA/O---0000;NA;2020-06-26T00:00:00Z;1910-01-01T00:00:00Z;NA;NA;1;16;125;1;2;BSH002,BSH059,BSH102,BSH159,POH015,POH034,POH115,POH901,RIC053,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O2000010;La Garonne à Portet-sur-Garonne;O200001002;La Garonne à Portet-sur-Garonne - Origine;LIMNI;571836;6270997;26;1.415129716574241;43.526472747533994;NA;NA;NA;NA;31433;PORTET-SUR-GARONNE;31;76;OCCITANIE;O---0000;La Garonne;http://id.eaufrance.fr/CEA/O---0000;NA;2020-09-08T00:00:00Z;1910-01-01T00:00:00Z;2016-01-01T00:00:00Z;NA;1;16;12;NA;NA;NA;NA;NA;NA;HAUTE-GARONNE;FALSE
O2000040;La Garonne à Toulouse [Pont-Neuf];O200004001;La Garonne à Toulouse [Pont-Neuf];LIMNI;574001;6278901;26;1.4399642158562649;43.59796199590537;2;NA;131.91;1;31555;TOULOUSE;31;76;OCCITANIE;O---0000;La Garonne;http://id.eaufrance.fr/CEA/O---0000;NA;2021-08-24T00:00:00Z;1976-01-01T00:00:00Z;NA;NA;1;16;2;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;1976-01-01T00:00:00Z;2017-07-18T00:00:00Z;2017-07-18T00:00:00Z;HAUTE-GARONNE;TRUE
O2000080;Le bras inférieur de la Garonne à Toulouse;O200008001;Le bras inférieur de la Garonne à Toulouse - St-Michel;LIMNI;573922;6278229;26;1.4391507900344775;43.59190273877053;2;NA;NA;NA;31555;TOULOUSE;31;76;OCCITANIE;O2005001;Bras Inférieur Garonne;http://id.eaufrance.fr/CEA/O2005001;NA;2020-06-26T00:00:00Z;1990-12-14T00:00:00Z;NA;NA;1;16;NA;NA;NA;POH015,POH034,POH115,POH901;NA;NA;NA;HAUTE-GARONNE;TRUE
O2000081;[Exutoire du canal Peyramond se jettant dans la Louge via l'Aussau] à Muret;O200008101;[Exutoire du canal Peyramond se jettant dans la Louge via l'Aussau] à Muret - Exutoire canal Peyramond avec seuil (poutre);LIMNI;516381.0106536;1829179.8061015;5;1.3049166953148752;43.45979179103952;NA;Sonde LT-US;NA;NA;31395;MURET;31;76;OCCITANIE;O---2102;NA;http://id.eaufrance.fr/CEA/O---2102;NA;2021-04-12T00:00:00Z;2016-04-20T00:00:00Z;NA;NA;1;20;1237;NA;NA;NA;NA;NA;NA;HAUTE-GARONNE;TRUE
O2000082;[Exutoire du canal Cottes Goubard (Lou Verdai) réalimentant la Saudrune] à Villeneuve-Tolosane;O200008201;[Exutoire du canal Cottes Goubard (Lou Verdai) réalimentant la Saudrune] à Villeneuve-Tolosane - Sonde LT-US;LIMNI;521577.863914;1836741.4877551;5;1.3678761252355471;43.52833864655357;3;NA;NA;NA;31588;VILLENEUVE-TOLOSANE;31;76;OCCITANIE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2021-04-12T00:00:00Z;2018-10-11T00:00:00Z;NA;NA;1;16;1237;NA;NA;NA;NA;NA;NA;HAUTE-GARONNE;TRUE
O2034010;L'Aussonnelle à Seilh;O203401001;L'Aussonnelle à Seilh;LIMNI;567405;6289470;26;1.3555951670261022;43.69183718602309;1;NA;114000;2;31541;SEILH;31;76;OCCITANIE;O21-0400;L'Aussonnelle;http://id.eaufrance.fr/CEA/O21-0400;NA;2021-01-19T00:00:00Z;1968-09-01T00:00:00Z;NA;NA;1;20;1;1;2;POH015,POH034,POH115,POH901;1968-09-01T00:00:00Z;2013-11-18T00:00:00Z;2019-08-29T00:00:00Z;HAUTE-GARONNE;TRUE
O2050001;La Galage [L'Aiguebelle] à Fonsorbes;O205000101;La Galage [L'Aiguebelle] à Fonsorbes;LIMNI;556683;6270228;26;1.2280213459410685;43.516657811292205;NA;NA;NA;NA;31187;FONSORBES;31;76;OCCITANIE;O2050510;ruisseau l'aiguebelle;http://id.eaufrance.fr/CEA/O2050510;Station de prévision des crues;2020-11-26T00:00:00Z;2013-01-01T00:00:00Z;NA;NA;1;16;NA;1;0;POH015,POH034,POH115,RIC053,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O2050002;Le Touch à Saint-Lys;O205000201;Le Touch à Saint-Lys;LIMNI;557914;6268872;26;1.243609312717499;43.504708249920895;NA;NA;NA;NA;31499;SAINT-LYS;31;76;OCCITANIE;O20-0400;Le Touch;http://id.eaufrance.fr/CEA/O20-0400;Station de prévision des crues;2020-11-26T00:00:00Z;2013-01-01T00:00:00Z;NA;NA;1;16;NA;1;0;POH015,POH034,POH115,POH901,RIC053,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O2070002;Le canal de Saint-Martory [Dodin Fin canal St Martory se jette dans fossé menant à la rivière Touch] à Tournefeuille;O207000201;Le canal de Saint-Martory [Dodin Fin canal St Martory se jette dans fossé menant à la rivière Touch] à Tournefeuille;LIMNI;521441.2;1841975.94;5;1.3653887827228663;43.57536465776864;3;NA;158.74;3;31557;TOURNEFEUILLE;31;76;OCCITANIE;NA;NA;NA;NA;2021-01-19T00:00:00Z;2010-12-07T00:00:00Z;NA;NA;1;20;1236;NA;NA;NA;2020-12-07T00:00:00Z;2020-11-17T00:00:00Z;2020-11-17T00:00:00Z;HAUTE-GARONNE;TRUE
O2070004;L'Ousseau [Exutoire l'Ousseau se jette dans le Touch] à Tournefeuille;O207000401;L'Ousseau [Exutoire l'Ousseau se jette dans le Touch] à Tournefeuille - Station installée sur un pont;LIMNI;520323.4467518;1842649.1662611;5;1.3514676271019088;43.581289853558424;3;NA;NA;NA;31557;TOURNEFEUILLE;31;76;OCCITANIE;O2070500;L'Ousseau;http://id.eaufrance.fr/CEA/O2070500;NA;2021-04-13T00:00:00Z;2016-03-20T00:00:00Z;NA;NA;1;12;1237;NA;NA;NA;NA;NA;NA;HAUTE-GARONNE;TRUE
O2172510;L'Hers à Baziège;O217251001;L'Hers à Baziège;LIMNI;587522;6262333;26;1.6109437464163945;43.45119450778193;1;NA;153000;2;31048;BAZIEGE;31;76;OCCITANIE;O2--0250;L'Hers Mort;http://id.eaufrance.fr/CEA/O2--0250;NA;2021-01-19T00:00:00Z;1969-02-13T00:00:00Z;NA;NA;1;20;12;1;2;POH015,POH034,POH115,POH901,RIC004,RIC053,RIC103,RIC253,RIC303;1969-02-13T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;HAUTE-GARONNE;TRUE
O2186810;Le Tricou à Labège;O218681001;Le Tricou à Labège;LIMNI;580799;6271287;26;1.5258721153140364;43.53064337393797;1;NA;145000;0;31254;LABEGE;31;76;OCCITANIE;O2261130;Ruisseau de Tricou;http://id.eaufrance.fr/CEA/O2261130;NA;2021-01-19T00:00:00Z;1989-03-01T00:00:00Z;2004-01-01T00:00:00Z;NA;1;20;12;1;2;NA;1989-03-01T00:00:00Z;2013-11-18T00:00:00Z;2017-08-09T00:00:00Z;HAUTE-GARONNE;FALSE
O2215010;La Saune à Quint-Fonsegrives;O221501001;La Saune à Quint-Fonsegrives;LIMNI;582703;6276149;26;1.5483077584940312;43.574698303685416;1;NA;NA;NA;31445;QUINT-FONSEGRIVES;31;76;OCCITANIE;O2270500;La Saune;http://id.eaufrance.fr/CEA/O2270500;NA;2021-01-19T00:00:00Z;1971-04-01T00:00:00Z;NA;NA;1;20;1;1;2;POH015,POH034,POH115,POH901;NA;NA;NA;HAUTE-GARONNE;TRUE
O2215910;Le Jean de Dieu à Aurin;O221591001;Le Jean de Dieu à Aurin;LIMNI;594239;6271699;26;1.691964385694389;43.536479840928536;1;NA;NA;NA;31029;AURIN;31;76;OCCITANIE;O2270590;Ruisseau de Jean de Dieu;http://id.eaufrance.fr/CEA/O2270590;NA;2021-05-12T00:00:00Z;1984-09-01T00:00:00Z;1994-01-01T00:00:00Z;NA;1;20;12;1;2;NA;NA;NA;NA;HAUTE-GARONNE;FALSE
O2215911;La Ganguise à Gourvieille;O221591101;La Ganguise à Gourvieille;LIMNI;600829;6249167;26;1.7777681073190588;43.33474474828907;0;NA;NA;NA;11166;GOURVIEILLE;11;76;OCCITANIE;O2210500;La Ganguise;http://id.eaufrance.fr/CEA/O2210500;NA;2021-01-19T00:00:00Z;1970-01-01T00:00:00Z;1977-12-01T00:00:00Z;NA;1;16;NA;1;0;NA;NA;NA;NA;AUDE;FALSE
O2222510;L'Hers à Toulouse [Pont de Périole];O222251001;L'Hers à Toulouse [Pont de Périole];LIMNI;577306;6282150;26;1.480100081098641;43.62776994092579;1;Débits naturels;NA;NA;31555;TOULOUSE;31;76;OCCITANIE;O2--0250;L'Hers Mort;http://id.eaufrance.fr/CEA/O2--0250;NA;2021-01-19T00:00:00Z;1964-12-31T00:00:00Z;NA;NA;1;20;125;1;2;BSH002,BSH059,BSH102,BSH159,POH015,POH034,POH115,POH901,RIC004,RIC053,RIC153,RIC253,RIC303;NA;NA;NA;HAUTE-GARONNE;TRUE
O2304020;Le Girou à Maurens-Scopont;O230402001;Le Girou à Maurens-Scopont;LIMNI;603695;6276709;26;1.8079607611980852;43.58289792437685;1;NA;168000;2;81162;MAURENS-SCOPONT;81;76;OCCITANIE;O23-0400;Le Girou;http://id.eaufrance.fr/CEA/O23-0400;NA;2021-05-12T00:00:00Z;1970-06-01T00:00:00Z;1986-01-01T00:00:00Z;NA;1;20;12;1;2;NA;1970-06-01T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;TARN;FALSE
O2324010;Le Girou à Bourg-Saint-Bernard;O232401001;Le Girou à Bourg-Saint-Bernard;LIMNI;594303;6281402;26;1.6907662239484524;43.62378027046231;1;Contrôle hydraulique présentant d'importantes fuites. Station abandonnée le 01/06/2011.;157000;2;31082;BOURG-SAINT-BERNARD;31;76;OCCITANIE;O23-0400;Le Girou;http://id.eaufrance.fr/CEA/O23-0400;NA;2020-06-26T00:00:00Z;1995-06-01T00:00:00Z;2011-06-01T00:00:00Z;NA;1;20;12;1;2;NA;1995-06-01T00:00:00Z;2013-11-18T00:00:00Z;2013-11-18T00:00:00Z;HAUTE-GARONNE;FALSE
