code_site;libelle_site;code_station;libelle_station;type_station;coordonnee_x_station;coordonnee_y_station;code_projection;longitude_station;latitude_station;influence_locale_station;commentaire_station;altitude_ref_alti_station;code_systeme_alti_site;code_commune_station;libelle_commune;code_departement;code_region;libelle_region;code_cours_eau;libelle_cours_eau;uri_cours_eau;descriptif_station;date_maj_station;date_ouverture_station;date_fermeture_station;commentaire_influence_locale_station;code_regime_station;qualification_donnees_station;code_finalite_station;type_contexte_loi_stat_station;type_loi_station;code_sandre_reseau_station;date_debut_ref_alti_station;date_activation_ref_alti_station;date_maj_ref_alti_station;libelle_departement;en_service
12120001;[Pont RN] à Baillif;1212000101;[Pont RN] à Baillif - Baillif;LIMNI;634864;1770513;39;-61.7395100474931;16.010562902141476;0;NA;15;0;97104;BAILLIF;971;01;GUADELOUPE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2020-06-23T00:00:00Z;2001-08-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2001-08-01T00:00:00Z;2017-07-27T00:00:00Z;2017-07-27T00:00:00Z;GUADELOUPE;TRUE
12210001;[Prise d'eau] à Vieux-Habitants;1221000101;[Prise d'eau] à Vieux-Habitants - VIEUX-HABITANTS BARTHOLE;LIMNI;636349;1778926;39;-61.72514947471947;16.08651871720763;0;NA;250;0;97134;VIEUX-HABITANTS;971;01;GUADELOUPE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2020-06-23T00:00:00Z;2002-01-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2002-01-01T00:00:00Z;2017-07-17T00:00:00Z;2017-07-17T00:00:00Z;GUADELOUPE;TRUE
12210002;[Pont RN] à Vieux-Habitants;1221000201;[Pont RN] à Vieux-Habitants - Vieux-Habitants Pont RN;LIMNI;632630;1775940;39;-61.760083096357434;16.059735031224207;0;NA;18;0;97134;VIEUX-HABITANTS;971;01;GUADELOUPE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2020-06-23T00:00:00Z;2016-11-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2016-11-01T00:00:00Z;2017-07-17T00:00:00Z;2017-07-17T00:00:00Z;GUADELOUPE;TRUE
12270001;[pont RD] à Bouillante;1227000101;[pont RD] à Bouillante - lostau;LIMNI;631980;1787295;39;-61.765524042298374;16.162398988891212;0;Implantation station pont RD15;25;0;97106;BOUILLANTE;971;01;GUADELOUPE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2020-06-23T00:00:00Z;2017-06-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2017-06-01T00:00:00Z;2017-07-11T00:00:00Z;2017-07-11T00:00:00Z;GUADELOUPE;TRUE
12320001;La rivière de Petite-Plaine à Pointe-Noire;1232000101;La rivière de Petite-Plaine à Pointe-Noire;LIMNI;630845;1794150;39;-61.77575644742216;16.22441694134202;0;NA;18;0;97121;POINTE-NOIRE;971;01;GUADELOUPE;12320020;Rivière de Petite-Plaine;http://id.eaufrance.fr/CEA/12320020;NA;2021-04-16T00:00:00Z;2016-11-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2016-11-01T00:00:00Z;2017-07-27T00:00:00Z;2021-04-16T00:00:00Z;GUADELOUPE;TRUE
12360001;La rivière Deshaies à Deshaies;1236000101;La rivière Deshaies à Deshaies;LIMNI;630050;1802136;39;-61.782749114039326;16.296638305894867;0;NA;140;0;97111;DESHAIES;971;01;GUADELOUPE;12360100;Rivière Deshaies;http://id.eaufrance.fr/CEA/12360100;NA;2021-04-16T00:00:00Z;2011-11-01T00:00:00Z;NA;NA;1;16;NA;NA;NA;NA;2011-11-01T00:00:00Z;2017-07-17T00:00:00Z;2021-04-16T00:00:00Z;GUADELOUPE;TRUE
13320001;La ravine des Coudes à Morne-à-l'Eau;1332000101;La ravine des Coudes à Morne-à-l'Eau;LIMNI;666556.0750549;1805997.4909055;39;-61.44086224977424;16.3292906035638;0;Implantation station 5m amont seuil;4;0;97116;MORNE-A-L'EAU;971;01;GUADELOUPE;133-0020;Ravine des Coudes;http://id.eaufrance.fr/CEA/133-0020;NA;2021-10-11T00:00:00Z;2013-04-11T00:00:00Z;NA;NA;1;16;2;NA;NA;NA;2013-04-11T00:00:00Z;2017-07-11T00:00:00Z;2021-04-16T00:00:00Z;GUADELOUPE;TRUE
20140001;La rivière de l'Anse Céron au Prêcheur;2014000101;La rivière de l'Anse Céron au Prêcheur;LIMNI;690943.6880707;1640446.0851598;39;-61.225533373067734;14.831497784228842;4;NA;NA;NA;97219;PRECHEUR;972;02;MARTINIQUE;20140700;Rivière de l'Anse Céron;http://id.eaufrance.fr/CEA/20140700;NA;2021-06-15T00:00:00Z;2011-02-14T00:00:00Z;NA;Influence de la mer en hautes eaux;1;16;7;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
21010001;La Grande Rivière à Grand'Rivière [Bourg Grand Rivière];2101000101;La Grande Rivière à Grand'Rivière [Bourg Grand Rivière] - 1;LIMNI;695994.8861052;1645096.7875032;39;-61.178256371193136;14.873158237583205;0;NA;NA;NA;97211;GRAND'RIVIERE;972;02;MARTINIQUE;21010860;Grande Rivière;http://id.eaufrance.fr/CEA/21010860;NA;2021-06-15T00:00:00Z;2019-04-12T00:00:00Z;NA;NA;1;16;17;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
21010001;La Grande Rivière à Grand'Rivière [Bourg Grand Rivière];2101000102;La Grande Rivière à Grand'Rivière [Bourg Grand Rivière] - 2;LIMNI;695994.8861052;1645096.7875032;39;-61.178256371193136;14.873158237583205;0;NA;NA;NA;97211;GRAND'RIVIERE;972;02;MARTINIQUE;21010860;Grande Rivière;http://id.eaufrance.fr/CEA/21010860;NA;2021-06-15T00:00:00Z;2011-01-14T00:00:00Z;NA;NA;1;16;17;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
21130001;La rivière Capot au Morne-Rouge [Mackintosh];2113000101;La rivière Capot au Morne-Rouge [Mackintosh];LIMNI;703325;1634475;39;-61.1109828503568;14.77662439589137;NA;NA;NA;NA;97218;MORNE-ROUGE;972;02;MARTINIQUE;211-0560;Rivière Capot;http://id.eaufrance.fr/CEA/211-0560;NA;2021-05-28T00:00:00Z;1962-01-01T00:00:00Z;1996-08-13T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
21150001;La rivière Capot au Lorrain [Saut Babin];2115000101;La rivière Capot au Lorrain [Saut Babin];LIMNI;703775;1638400;39;-61.10649597521595;14.81205812137268;NA;NA;NA;NA;97214;LORRAIN;972;02;MARTINIQUE;211-0560;Rivière Capot;http://id.eaufrance.fr/CEA/211-0560;NA;2021-05-28T00:00:00Z;1962-01-01T00:00:00Z;2004-02-18T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
21160001;La rivière Pirogue au Lorrain [Pont Desgrottes];2116000101;La rivière Pirogue au Lorrain [Pont Desgrottes];LIMNI;704280;1637600;39;-61.10186822776249;14.804790393484376;NA;NA;NA;NA;97214;LORRAIN;972;02;MARTINIQUE;21160950;Rvière Pirogue;http://id.eaufrance.fr/CEA/21160950;NA;2021-05-28T00:00:00Z;1951-01-01T00:00:00Z;1970-01-01T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
22050001;La rivière du Lorrain au Lorrain [SCNA];2205000101;La rivière du Lorrain au Lorrain [SCNA];LIMNI;709287.3331782;1635802.6765488;39;-61.0555046682309;14.788161638123762;0;Station en amont immédiat de la prise AEP;NA;NA;97214;LORRAIN;972;02;MARTINIQUE;220-1300;Rivière du Lorrain;http://id.eaufrance.fr/CEA/220-1300;NA;2021-06-15T00:00:00Z;2011-02-08T00:00:00Z;NA;NA;1;20;17;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
22050002;La rivière du Lorrain au Lorrain [confluence Pirogue];2205000201;La rivière du Lorrain au Lorrain [confluence Pirogue];LIMNI;708900;1634875;39;-61.05917641727554;14.779809287291522;NA;NA;NA;NA;97214;LORRAIN;972;02;MARTINIQUE;220-1300;Rivière du Lorrain;http://id.eaufrance.fr/CEA/220-1300;NA;2021-05-28T00:00:00Z;1963-03-27T00:00:00Z;1967-09-07T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
22050003;La rivière du Lorrain au Lorrain [Pont de la Pirogue];2205000301;La rivière du Lorrain au Lorrain [Pont de la Pirogue];LIMNI;709110;1636750;39;-61.0570753973683;14.79673568840096;NA;NA;NA;NA;97214;LORRAIN;972;02;MARTINIQUE;220-1300;Rivière du Lorrain;http://id.eaufrance.fr/CEA/220-1300;NA;2021-05-28T00:00:00Z;1968-05-10T00:00:00Z;1970-08-01T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
22210001;La rivière du Galion Bras Gommier Percé à Gros-Morne [Bras-Gommier];2221000101;La rivière du Galion Bras Gommier Percé à Gros-Morne [Bras-Gommier];LIMNI;711231.442077;1629479.1881969;39;-61.037961961802104;14.730869120836624;0;Station à l'amont immédiat de la prise AEP;NA;NA;97212;GROS-MORNE;972;02;MARTINIQUE;22211630;Rivière du Galion Bras Gommier Percé;http://id.eaufrance.fr/CEA/22211630;NA;2021-09-16T00:00:00Z;2011-01-24T00:00:00Z;NA;NA;1;20;17;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
22250001;La rivière du Galion à la Trinité [Grand Galion];2225000101;La rivière du Galion à la Trinité [Grand Galion];LIMNI;719605.3756395;1628019.5337301;39;-60.96033726752382;14.717007963646392;0;NA;NA;NA;97230;TRINITE;972;02;MARTINIQUE;22251791;Rivière du Galion;http://id.eaufrance.fr/CEA/22251791;NA;2021-06-15T00:00:00Z;2011-10-06T00:00:00Z;NA;NA;1;16;17;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
22250002;La rivière du Galion à la Trinité [Bassignac];2225000201;La rivière du Galion à la Trinité [Bassignac];LIMNI;716615;1629484;39;-60.98797774021621;14.730483450905444;NA;NA;NA;NA;97230;TRINITE;972;02;MARTINIQUE;222-1790;Rivière du Galion;http://id.eaufrance.fr/CEA/222-1790;NA;2021-05-28T00:00:00Z;1951-07-08T00:00:00Z;1995-03-21T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
23010001;La rivière Dumauzé à Fort-de-France [Didier];2301000101;La rivière Dumauzé à Fort-de-France [Didier];LIMNI;705383;1621773;39;-61.09286827957069;14.661686699816888;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;23010580;Rivière Dumauzé;http://id.eaufrance.fr/CEA/23010580;NA;2021-06-15T00:00:00Z;2016-11-07T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
23010002;La rivière Dumauzé à Fort-de-France [Absalon];2301000201;La rivière Dumauzé à Fort-de-France [Absalon];LIMNI;704871;1623436;39;-61.0974908554354;14.676753303631918;NA;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;23010580;Rivière Dumauzé;http://id.eaufrance.fr/CEA/23010580;NA;2020-07-08T00:00:00Z;2010-11-18T00:00:00Z;2013-12-27T00:00:00Z;NA;1;16;NA;NA;NA;NA;NA;NA;NA;MARTINIQUE;FALSE
23020001;La rivière Case-Navire à Schœlcher [Anse Madame];2302000101;La rivière Case-Navire à Schœlcher [Anse Madame];LIMNI;704623.7801852;1616985.7690844;39;-61.10028793672487;14.618484550646064;0;NA;NA;NA;97229;SCHŒLCHER;972;02;MARTINIQUE;230-0730;Rivière Case-Navire;http://id.eaufrance.fr/CEA/230-0730;NA;2021-06-15T00:00:00Z;2011-11-17T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
23020002;La rivière Case-Navire à Schœlcher [Fond Rousseau];2302000201;La rivière Case-Navire à Schœlcher [Fond Rousseau];LIMNI;704875;1617875;39;-61.09788735926158;14.626501082151654;NA;NA;NA;NA;97229;SCHŒLCHER;972;02;MARTINIQUE;230-0730;Rivière Case-Navire;http://id.eaufrance.fr/CEA/230-0730;NA;2021-05-28T00:00:00Z;1987-05-27T00:00:00Z;2002-04-11T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
23220001;La rivière du Carbet au Carbet [Fond Baise];2322000101;La rivière du Carbet au Carbet [Fond Baise];LIMNI;697125;1627600;39;-61.16908293736209;14.714960626452552;0;NA;NA;NA;97204;CARBET;972;02;MARTINIQUE;232-1600;Rivière du Carbet;http://id.eaufrance.fr/CEA/232-1600;NA;2021-05-28T00:00:00Z;1994-12-13T00:00:00Z;2002-12-24T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
23290001;La Roxelane à Saint-Pierre [Bourg Saint Pierre];2329000101;La Roxelane à Saint-Pierre [Bourg Saint Pierre];LIMNI;696316.2679957;1631374.2629399;39;-61.17630805877177;14.749127233013526;0;NA;NA;NA;97225;SAINT-PIERRE;972;02;MARTINIQUE;232-0480;la Roxelane;http://id.eaufrance.fr/CEA/232-0480;NA;2021-06-15T00:00:00Z;2011-10-10T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
24020001;La rivière du Longvilliers au Lamentin [Baleu];2402000101;La rivière du Longvilliers au Lamentin [Baleu];LIMNI;713643.5088685;1620423.8633081;39;-61.01630529160427;14.648854081373267;0;NA;NA;NA;97213;LAMENTIN;972;02;MARTINIQUE;240-0520;Rivière du Longvilliers;http://id.eaufrance.fr/CEA/240-0520;NA;2021-06-15T00:00:00Z;2016-11-17T00:00:00Z;NA;NA;1;16;27;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
24230001;La rivière Madame à Fort-de-France [Pont de Chaine];2423000101;La rivière Madame à Fort-de-France [Pont de Chaine] - 1;LIMNI;707751.9745528;1616836.6274911;39;-61.07126941915495;14.616898410058214;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;242-0430;Rivière Madame;http://id.eaufrance.fr/CEA/242-0430;NA;2021-06-15T00:00:00Z;2009-04-07T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
24230001;La rivière Madame à Fort-de-France [Pont de Chaine];2423000102;La rivière Madame à Fort-de-France [Pont de Chaine] - 2;LIMNI;707751.9745528;1616836.6274911;39;-61.07126941915495;14.616898410058214;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;242-0430;Rivière Madame;http://id.eaufrance.fr/CEA/242-0430;NA;2021-06-15T00:00:00Z;2009-04-07T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
24230002;La rivière Madame à Fort-de-France [Pont de la Cartonnerie];2423000201;La rivière Madame à Fort-de-France [Pont de la Cartonnerie];LIMNI;707657;1616656;39;-61.07216502680843;14.615273482853578;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;242-0430;Rivière Madame;http://id.eaufrance.fr/CEA/242-0430;NA;2021-05-28T00:00:00Z;1961-12-16T00:00:00Z;1967-11-28T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
25010001;La Lézarde à Gros-Morne [Palourde];2501000101;La Lézarde à Gros-Morne [Palourde];LIMNI;710073.4589938;1627860.3217084;39;-61.04884364849688;14.716331663631353;0;Levés topos réalisés le 15/09/2021: zéro d'échelle à 240.55m (NGM);240550;0;97212;GROS-MORNE;972;02;MARTINIQUE;25010670;La Lézarde;http://id.eaufrance.fr/CEA/25010670;NA;2021-10-13T00:00:00Z;2009-09-01T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;2021-09-15T00:00:00Z;2021-10-13T00:00:00Z;2021-10-13T00:00:00Z;MARTINIQUE;TRUE
25030001;La Lézarde à Gros-Morne [Lézarde 2];2503000101;La Lézarde à Gros-Morne [Lézarde 2];LIMNI;711740.2598015;1627125.3416332;39;-61.03342843864965;14.709559449233492;0;NA;NA;NA;97212;GROS-MORNE;972;02;MARTINIQUE;25--1480;La Lézarde;http://id.eaufrance.fr/CEA/25--1480;NA;2021-06-15T00:00:00Z;1962-06-13T00:00:00Z;NA;NA;1;16;7;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
25040001;La rivière Petite Lézarde à Gros-Morne [Saint Maurice];2504000101;La rivière Petite Lézarde à Gros-Morne [Saint Maurice];LIMNI;716053.4683722;1623443.9180601;39;-60.99368984123671;14.675951230897187;0;Levés topos réalisés le 15/09/2021: zéro d'échelle à 48.10m (NGM);48100;0;97212;GROS-MORNE;972;02;MARTINIQUE;25040860;Rivière Petite Lézarde;http://id.eaufrance.fr/CEA/25040860;NA;2021-10-13T00:00:00Z;2011-01-28T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;2021-09-15T00:00:00Z;2021-10-13T00:00:00Z;2021-10-13T00:00:00Z;MARTINIQUE;TRUE
25110001;La rivière Blanche à Fort-de-France [Pont de l'Alma];2511000101;La rivière Blanche à Fort-de-France [Pont de l'Alma];LIMNI;705377.4067217;1626558.3809563;39;-61.09254522975355;14.704929927572651;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-06-15T00:00:00Z;1999-01-19T00:00:00Z;NA;NA;1;12;7;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
25110002;La rivière Blanche à Fort-de-France [Alma];2511000201;La rivière Blanche à Fort-de-France [Alma];LIMNI;705225;1626650;39;-61.09395297144221;14.70576947496187;0;NA;NA;NA;97209;FORT-DE-FRANCE;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-05-28T00:00:00Z;1962-01-19T00:00:00Z;1998-11-30T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
25120001;La rivière Blanche à Saint-Joseph [Bouliki];2512000101;La rivière Blanche à Saint-Joseph [Bouliki];LIMNI;707436.4888441;1626357.9151875;39;-61.07344494924643;14.70296036815423;0;A l'amont d'une prise AEP;NA;NA;97224;SAINT-JOSEPH;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-06-15T00:00:00Z;2009-09-04T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
25120002;La rivière Blanche à Saint-Joseph [Bouliki aval];2512000201;La rivière Blanche à Saint-Joseph [Bouliki aval];LIMNI;707953.0050804;1625993.868812;39;-61.06867869749585;14.699630839560916;0;Station à l'aval d'une prise AEP;NA;NA;97224;SAINT-JOSEPH;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-06-15T00:00:00Z;2011-11-09T00:00:00Z;NA;NA;1;16;7;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;TRUE
25120003;La rivière Blanche à Saint-Joseph [aval prise SICSM];2512000301;La rivière Blanche à Saint-Joseph [aval prise SICSM] - 1;LIMNI;711540.3027816;1623920.0469168;39;-61.035543710497144;14.680611760434642;0;Station à l'aval d'une prise AEP Levés topos réalisés le 15/09/2021: zéro d'échelle à 143.85m (NGM);143850;0;97224;SAINT-JOSEPH;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-10-13T00:00:00Z;1971-08-07T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;2021-09-15T00:00:00Z;2021-10-13T00:00:00Z;2021-10-13T00:00:00Z;MARTINIQUE;TRUE
25120003;La rivière Blanche à Saint-Joseph [aval prise SICSM];2512000302;La rivière Blanche à Saint-Joseph [aval prise SICSM] - 2;LIMNI;711540.3027816;1623920.0469168;39;-61.035543710497144;14.680611760434642;0;Station à l'aval d'une prise AEP Levés topos réalisés le 15/09/2021: zéro d'échelle à 143.85m (NGM);143850;0;97224;SAINT-JOSEPH;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-10-13T00:00:00Z;1971-08-07T00:00:00Z;NA;NA;1;16;127;NA;NA;POH128,POH207,POH53;2021-09-15T00:00:00Z;2021-10-13T00:00:00Z;2021-10-13T00:00:00Z;MARTINIQUE;TRUE
25140001;La rivière Blanche à Saint-Joseph [Fond Ferret];2514000101;La rivière Blanche à Saint-Joseph [Fond Ferret];LIMNI;712900;1623400;39;-61.02296453427664;14.675805437522962;0;NA;NA;NA;97224;SAINT-JOSEPH;972;02;MARTINIQUE;251-1080;Rivière Blanche;http://id.eaufrance.fr/CEA/251-1080;NA;2021-05-28T00:00:00Z;1968-10-29T00:00:00Z;1970-08-20T00:00:00Z;NA;1;16;NA;NA;NA;POH128,POH207,POH53;NA;NA;NA;MARTINIQUE;FALSE
