code_site;libelle_site;code_station;libelle_station;type_station;coordonnee_x_station;coordonnee_y_station;code_projection;longitude_station;latitude_station;influence_locale_station;commentaire_station;altitude_ref_alti_station;code_systeme_alti_site;code_commune_station;libelle_commune;code_departement;code_region;libelle_region;code_cours_eau;libelle_cours_eau;uri_cours_eau;descriptif_station;date_maj_station;date_ouverture_station;date_fermeture_station;commentaire_influence_locale_station;code_regime_station;qualification_donnees_station;code_finalite_station;type_contexte_loi_stat_station;type_loi_station;code_sandre_reseau_station;date_debut_ref_alti_station;date_activation_ref_alti_station;date_maj_ref_alti_station;libelle_departement;en_service
Y0625220;La Desix à Ansignan;Y062522001;La Desix à Ansignan;LIMNI;660980.915;6184098.244;26;2.5239126444979365;42.755376772576135;1;NA;175000;2;66006;ANSIGNAN;66;76;OCCITANIE;Y0620520;La Desix;http://id.eaufrance.fr/CEA/Y0620520;NA;2021-01-19T00:00:00Z;1994-09-05T00:00:00Z;NA;NA;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;1994-09-06T00:00:00Z;2013-11-18T00:00:00Z;2019-12-16T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0626410;La Matassa à Felluns [Albas];Y062641001;La Matassa à Felluns [Albas];LIMNI;658542;6183988;26;2.4941638808047975;42.75424918640306;1;NA;239;2;66076;FELLUNS;66;76;OCCITANIE;Y0620640;La Matassa;http://id.eaufrance.fr/CEA/Y0620640;NA;2021-02-16T00:00:00Z;1966-10-11T00:00:00Z;1991-01-04T00:00:00Z;NA;1;20;12;1;1;NA;1966-10-11T00:00:00Z;2016-05-13T00:00:00Z;2021-02-16T00:00:00Z;PYRENEES-ORIENTALES;FALSE
Y0634020;L'Agly à Cassagnes [Barrage de Caramany];Y063402001;L'Agly à Cassagnes [Barrage de Caramany];LIMNI;666242;6182757;26;2.588189324891432;42.74358321680099;2;Station hauteur du plan d'eau et débit restitué à la sortie du barrage de Caramany.;NA;NA;66042;CASSAGNES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-05-05T00:00:00Z;2008-01-01T00:00:00Z;NA;Station de barrage.;1;16;0;1;1;POH041,POH105,RIC309;NA;NA;NA;PYRENEES-ORIENTALES;TRUE
Y0634030;L'Agly à Planèzes;Y063403001;L'Agly à Planèzes - Amont;LIMNI;668632.263;6185124.84;26;2.617207417649942;42.76498145215898;2;NA;105.411;3;66143;PLANEZES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2020-06-26T00:00:00Z;1950-01-01T00:00:00Z;NA;NA;1;16;15;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0634030;L'Agly à Planèzes;Y063403002;L'Agly à Planèzes - Aval;LIMNI;669001.929;6185025.908;26;2.621724308512239;42.76410792793574;1;NA;103000;2;66143;PLANEZES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-01-19T00:00:00Z;1966-08-18T00:00:00Z;NA;NA;1;20;15;1;1;POH012,POH041,POH105,POH900,RIC059;1966-08-18T00:00:00Z;2013-11-18T00:00:00Z;2018-08-10T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0634040;L'Agly [Le canal de la Plaine] à Latour-de-France;Y063404001;L'Agly [Le canal de la Plaine] à Latour-de-France;LIMNI;669626;6184800;26;2.6293527995906736;42.762103299090775;3;NA;NA;NA;66096;LATOUR-DE-FRANCE;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-05-07T00:00:00Z;1987-01-01T00:00:00Z;NA;NA;1;20;3;1;1;NA;NA;NA;NA;PYRENEES-ORIENTALES;TRUE
Y0655005;Le Verdouble à Vingrau;Y065500501;Le Verdouble à Vingrau;LIMNI;679859.887;6193266.598;26;2.753911659499871;42.83859252924048;2;NA;101.36;3;66231;VINGRAU;66;76;OCCITANIE;Y0650500;Le Verdouble;http://id.eaufrance.fr/CEA/Y0650500;NA;2020-06-26T00:00:00Z;2000-01-01T00:00:00Z;NA;NA;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0655010;Le Verdouble à Tautavel;Y065501001;Le Verdouble à Tautavel;LIMNI;679071.233;6190015.761;26;2.7444038821930916;42.809338460208146;1;"Suite à une avarie à proximité du seuil en rive droite, une brèche passant sous le seuil ; nous avons constaté une chute du niveau d'eau le 28/06/2010 portant ce niveau à (-60cm) sous le zéro de l'échelle. A ce titre, la courbe de tarage de la station n'est plus valable. Le 02/11/2010, l'eau déversant par dessus l'intégralité du seuil laisse à penser que la brèche passant sous le seuil est comblée. Le 08/04/2011, réfection du seuil avec réalisation d'une échancrure dans l'axe.";90000;2;66205;TAUTAVEL;66;76;OCCITANIE;Y0650500;Le Verdouble;http://id.eaufrance.fr/CEA/Y0650500;NA;2021-01-19T00:00:00Z;1966-09-29T00:00:00Z;NA;NA;1;20;0;1;1;BSH001,BSH059,BSH101,BSH159,POH012,POH041,POH105,POH900,RIC010,RIC109,RIC259,RIC309;1966-09-29T00:00:00Z;2013-11-18T00:00:00Z;2020-01-08T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0655020;Le Verdouble à Padern;Y065502001;Le Verdouble à Padern;LIMNI;673488.821;6196181.521;26;2.675919363994479;42.86459731265561;2;NA;150.505;3;11270;PADERN;11;76;OCCITANIE;Y0650500;Le Verdouble;http://id.eaufrance.fr/CEA/Y0650500;NA;2020-06-26T00:00:00Z;1950-01-01T00:00:00Z;NA;NA;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;AUDE;TRUE
Y0657610;Le Mas de Ségure [Le Petit Verdouble] à Tuchan;Y065761001;Le Mas de Ségure [Le Petit Verdouble] à Tuchan;LIMNI;677521;6200253;26;2.725036188200846;42.90134748506196;1;NA;153;2;11401;TUCHAN;11;76;OCCITANIE;Y0650760;Rivière du Mas de Ségure;http://id.eaufrance.fr/CEA/Y0650760;NA;2021-05-12T00:00:00Z;1969-02-01T00:00:00Z;1974-01-01T00:00:00Z;NA;1;20;12;1;1;POH041;1969-02-01T00:00:00Z;2016-05-13T00:00:00Z;2016-05-13T00:00:00Z;AUDE;FALSE
Y0657610;Le Mas de Ségure [Le Petit Verdouble] à Tuchan;Y065761002;Le Mas de Ségure [Le Petit Verdouble] à Tuchan;LIMNI;677481.8110114;6198634.0327704;26;2.7246258928806153;42.88678759065409;NA;Station de crue, destinée à remplacer la station de Vingrau.;NA;NA;11401;TUCHAN;11;76;OCCITANIE;Y0650760;Rivière du Mas de Ségure;http://id.eaufrance.fr/CEA/Y0650760;NA;2021-05-04T00:00:00Z;2020-07-07T00:00:00Z;NA;NA;1;12;NA;NA;NA;POH012,POH041,POH105;NA;NA;NA;AUDE;TRUE
Y0664040;L'Agly à Estagel [Mas de Jau];Y066404001;L'Agly à Estagel [Mas de Jau];LIMNI;677944.065;6186493.208;26;2.730784927055629;42.77763086646443;1;Station raccordée au réseau radio automatique départemental d'annonce de crues et de gestion du barrage de Vinça.;58000;2;66071;ESTAGEL;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-01-19T00:00:00Z;1966-09-30T00:00:00Z;NA;NA;1;20;15;1;1;BSH001,BSH059,BSH101,BSH159,POH012,POH041,POH105,POH900,RIC059,RIC309;1966-09-30T00:00:00Z;2013-11-18T00:00:00Z;2019-08-29T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0674020;L'Agly à Rivesaltes [seuil de Claira];Y067402001;L'Agly à Rivesaltes [seuil de Claira];LIMNI;689678;6185850;26;2.874021657834102;42.77211140754583;1;NA;15;2;66164;RIVESALTES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-01-19T00:00:00Z;1974-09-01T00:00:00Z;1988-02-01T00:00:00Z;NA;1;12;12;1;1;NA;1974-09-01T00:00:00Z;2016-05-13T00:00:00Z;2020-02-07T00:00:00Z;PYRENEES-ORIENTALES;FALSE
Y0674060;L'Agly à Rivesaltes;Y067406001;L'Agly à Rivesaltes;LIMNI;691913.821;6185906.261;26;2.9013086013089477;42.772645884956496;2;NA;11.387;3;66164;RIVESALTES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2020-06-26T00:00:00Z;2005-03-01T00:00:00Z;NA;NA;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC010,RIC109,RIC259,RIC309;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0674060;L'Agly à Rivesaltes;Y067406002;L'Agly à Rivesaltes - RN 9;LIMNI;691890;6185914;26;2.9010177491320706;42.7727152029958;1;NA;12;2;66164;RIVESALTES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-02-16T00:00:00Z;1970-11-03T00:00:00Z;1974-07-05T00:00:00Z;NA;1;20;0;1;1;POH041,POH105;1970-11-03T00:00:00Z;2016-05-13T00:00:00Z;2021-02-16T00:00:00Z;PYRENEES-ORIENTALES;FALSE
Y0674061;L'Agly à Saint-Laurent-de-la-Salanque;Y067406101;L'Agly à Saint-Laurent-de-la-Salanque;LIMNI;698893;6184924;26;2.98649116602198;42.763858383153185;1;NA;2;2;66180;SAINT-LAURENT-DE-LA-SALANQUE;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-02-16T00:00:00Z;1965-07-22T00:00:00Z;1969-03-03T00:00:00Z;NA;1;20;12;1;1;NA;1965-07-22T00:00:00Z;2016-05-13T00:00:00Z;2021-02-16T00:00:00Z;PYRENEES-ORIENTALES;FALSE
Y0674070;L'Agly au Barcarès;Y067407001;L'Agly au Barcarès;LIMNI;702888;6186583;26;3.0352515947945364;42.778770526694935;1;NA;NA;NA;66017;BARCARES;66;76;OCCITANIE;Y06-0400;L'Agly;http://id.eaufrance.fr/CEA/Y06-0400;NA;2021-05-12T00:00:00Z;1966-10-05T00:00:00Z;1969-01-01T00:00:00Z;NA;1;20;12;1;1;POH041;NA;NA;NA;PYRENEES-ORIENTALES;FALSE
Y0705410;[La résurgence de la rigole] à Salses-le-Château [Font-Estramar];Y070541001;[La résurgence de la rigole] à Salses-le-Château [Font-Estramar];LIMNI;696592.58;6195530.377;26;2.958350640218771;42.859223132670834;1;Station jetée à l'eau le 2 juin 1996 par des vandales. Elle a été remise en place le 30 mai 1997.;0.769;3;66190;SALSES-LE-CHATEAU;66;76;OCCITANIE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2021-01-19T00:00:00Z;1963-01-01T00:00:00Z;NA;NA;1;12;0;1;1;POH012,POH041,POH105,POH900,RIC059;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;2020-01-08T00:00:00Z;PYRENEES-ORIENTALES;TRUE
Y0814001;La Berre à Durban-Corbières;Y081400101;La Berre à Durban-Corbières;LIMNI;684872;6210648;26;2.814654976478626;42.995022522877534;2;A -10 cm, la rivière est à sec.;88.777;1;11124;DURBAN-CORBIERES;11;76;OCCITANIE;Y08-0400;La Berre;http://id.eaufrance.fr/CEA/Y08-0400;NA;2020-06-26T00:00:00Z;2008-08-01T00:00:00Z;NA;NA;1;16;0;1;1;POH012,POH041,POH105,POH900,RIC010,RIC309;2012-01-14T00:00:00Z;2020-01-13T00:00:00Z;2020-01-13T00:00:00Z;AUDE;TRUE
Y0814003;Le Barrou à Durban-Corbières;Y081400301;Le Barrou à Durban-Corbières;LIMNI;685694.8361316;6211088.487398;26;2.8247241755216295;42.999000903555846;NA;NA;NA;NA;11124;DURBAN-CORBIERES;11;76;OCCITANIE;Y0810620;Le Barrou;http://id.eaufrance.fr/CEA/Y0810620;NA;2020-10-06T00:00:00Z;2020-06-01T00:00:00Z;NA;NA;1;16;2;NA;NA;NA;NA;NA;NA;AUDE;TRUE
Y0824010;La Berre à Villesèque-des-Corbières [Ripaud];Y082401001;La Berre à Villesèque-des-Corbières [Ripaud];LIMNI;686506;6215497;26;2.8345498538611977;43.038664946205735;1;Ancienne station vandalisée et arrêtée en novembre 2005. Station de remplacement sur le même emplacement et mise en service en août 2008.;55000;2;11436;VILLESEQUE-DES-CORBIERES;11;76;OCCITANIE;Y08-0400;La Berre;http://id.eaufrance.fr/CEA/Y08-0400;NA;2021-01-19T00:00:00Z;1969-01-01T00:00:00Z;NA;NA;1;20;1;1;1;BSH001,BSH059,BSH101,BSH159,POH012,POH041,POH105,POH900,RIC010,RIC309;1969-01-01T00:00:00Z;2013-11-18T00:00:00Z;2020-01-13T00:00:00Z;AUDE;TRUE
Y0824020;La Berre à Villesèque-des-Corbières [Château de Gléon-Portel];Y082402001;La Berre à Villesèque-des-Corbières [Château de Gléon-Portel];LIMNI;688552;6216324;26;2.859617807477511;43.04613842376732;1;Station changée de place 50m en amont.;38;0;11436;VILLESEQUE-DES-CORBIERES;11;76;OCCITANIE;Y08-0400;La Berre;http://id.eaufrance.fr/CEA/Y08-0400;NA;2021-01-19T00:00:00Z;1995-03-14T00:00:00Z;2006-01-01T00:00:00Z;NA;1;20;12;1;1;POH041;1995-03-14T00:00:00Z;2016-05-13T00:00:00Z;2020-02-07T00:00:00Z;AUDE;FALSE
Y0824030;La Berre à Portel-des-Corbières;Y082403001;La Berre à Portel-des-Corbières;LIMNI;693785;6216821;26;2.9237820300659507;43.05067290243556;2;NA;13.158;1;11295;PORTEL-DES-CORBIERES;11;76;OCCITANIE;Y08-0400;La Berre;http://id.eaufrance.fr/CEA/Y08-0400;NA;2020-06-26T00:00:00Z;2008-08-01T00:00:00Z;NA;NA;1;16;0;1;1;POH012,POH041,POH105,POH900,RIC010,RIC109,RIC259,RIC309;2012-01-18T00:00:00Z;2020-01-13T00:00:00Z;2020-01-13T00:00:00Z;AUDE;TRUE
Y0825410;Le ruisseau de Ripaud à Fontjoncouse;Y082541001;Le ruisseau de Ripaud à Fontjoncouse;LIMNI;685656;6216396;26;2.824103469964098;43.046733814020094;1;NA;83;2;11152;FONTJONCOUSE;11;76;OCCITANIE;Y0820540;Ruisseau de Ripaud;http://id.eaufrance.fr/CEA/Y0820540;NA;2021-02-16T00:00:00Z;1970-07-01T00:00:00Z;1991-01-02T00:00:00Z;NA;1;20;12;1;1;POH041;1970-07-01T00:00:00Z;2016-05-13T00:00:00Z;2021-02-16T00:00:00Z;AUDE;FALSE
Y0825411;La Berre à Sigean [Ouvrage de régulation de l'Espinat];Y082541101;La Berre à Sigean [Ouvrage de régulation de l'Espinat];LIMNI;696421;6215337;26;2.9561188552287163;43.03734414742662;0;2 seuils d'alerte avant déversement : 50 cm et 10 cm;NA;NA;11379;SIGEAN;11;76;OCCITANIE;Y08-0400;La Berre;http://id.eaufrance.fr/CEA/Y08-0400;NA;2020-06-23T00:00:00Z;2019-06-10T00:00:00Z;NA;NA;1;16;2;NA;NA;NA;NA;NA;NA;AUDE;TRUE
Y0840001;Le ruisseau du Veyret à Narbonne [Ouvrage de régulation Cap de Pla];Y084000101;Le ruisseau du Veyret à Narbonne [Ouvrage de régulation Cap de Pla];LIMNI;697294;6231218;26;2.966740454809681;43.180186113943265;0;2 seuils d'alerte avant déversement : 50 cm et 10 cm;NA;NA;11262;"NARBONNE";11;76;OCCITANIE;Y0840500;Ruisseau du Veyret;http://id.eaufrance.fr/CEA/Y0840500;NA;2020-06-23T00:00:00Z;2019-06-07T00:00:00Z;NA;NA;1;16;2;NA;NA;NA;NA;NA;NA;AUDE;TRUE
Y0840002;[Canal de la réunion] à Narbonne [Pont des Pauvres];Y084000201;[Canal de la réunion] à Narbonne [Pont des Pauvres];LIMNI;703790.0892675;6226921.2420892;26;3.046552987942039;43.141533285023854;1;NA;NA;NA;11262;"NARBONNE";11;76;OCCITANIE;00000000;NA;http://id.eaufrance.fr/CEA/00000000;NA;2020-10-06T00:00:00Z;2020-06-01T00:00:00Z;NA;NA;1;16;17;NA;NA;NA;NA;NA;NA;AUDE;TRUE
Y1002010;L'Aude [amont] à Escouloubre;Y100201001;L'Aude [amont] à Escouloubre;LIMNI;629472;6179498;26;2.140094706949842;42.711619315389555;3;Des prises d'eau EDF retranchent plus des 3/4 de l'écoulement naturel.;979;2;11127;ESCOULOUBRE;11;76;OCCITANIE;Y1--0200;L'Aude;http://id.eaufrance.fr/CEA/Y1--0200;NA;2021-01-19T00:00:00Z;1994-10-01T00:00:00Z;2007-01-01T00:00:00Z;Prise d'eau EDF représentant plus des 3/4 de l'écoulement naturel;1;12;12;1;1;POH012,POH041;2007-01-01T00:00:00Z;2016-05-13T00:00:00Z;2019-12-03T00:00:00Z;AUDE;FALSE
Y1012020;L'Aude à Escouloubre [aval];Y101202001;L'Aude à Escouloubre [aval];LIMNI;625306;6182426;26;2.08889366887421;42.73752391090368;3;NA;792000;2;11127;ESCOULOUBRE;11;76;OCCITANIE;Y1--0200;L'Aude;http://id.eaufrance.fr/CEA/Y1--0200;NA;2021-03-16T00:00:00Z;1994-10-01T00:00:00Z;NA;Dérivation de plus de 80% de l'eau vers les centrales hydroélectriques EDF.;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;1994-10-01T00:00:00Z;2013-11-18T00:00:00Z;2019-12-06T00:00:00Z;AUDE;TRUE
Y1012021;L'Aude à Puyvalador;Y101202101;L'Aude à Puyvalador;LIMNI;582603;1738345;5;2.1249505444688412;42.64848971215683;NA;LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DE L'AUDE A PUYVALADOR.;NA;NA;66154;PUYVALADOR;66;76;OCCITANIE;Y1--0200;L'Aude;http://id.eaufrance.fr/CEA/Y1--0200;NA;2021-08-15T00:00:00Z;1936-01-01T00:00:00Z;NA;Attention: il s'agit d'un débit naturel reconstitué (QNR);1;16;NA;NA;NA;NA;NA;NA;NA;PYRENEES-ORIENTALES;TRUE
Y1025010;La Bruyante à Escouloubre [Usson-les-Bains];Y102501001;La Bruyante à Escouloubre [Usson-les-Bains];LIMNI;625027;6182058;26;2.0855427541673768;42.73418632943993;3;NA;831000;2;11127;ESCOULOUBRE;11;76;OCCITANIE;Y1020500;La Bruyante;http://id.eaufrance.fr/CEA/Y1020500;NA;2021-03-16T00:00:00Z;1994-10-01T00:00:00Z;NA;NA;1;20;0;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;1994-10-01T00:00:00Z;2013-11-18T00:00:00Z;2019-12-06T00:00:00Z;AUDE;TRUE
Y1025011;Le ruisseau de Saint-Jean au Pla;Y102501101;Le ruisseau de Saint-Jean au Pla;LIMNI;623586;6177292;26;2.068653889677158;42.69118614543775;0;Source à usage AEP ne donnant pas naissance à un cours d'eau. Hauteur mesurée en amont du prélèvement d'eau potable.seuil de mesure: crête mince en V45°;NA;NA;09230;PLA;09;76;OCCITANIE;Y1020660;Ruisseau de Saint-Jean;http://id.eaufrance.fr/CEA/Y1020660;NA;2021-01-19T00:00:00Z;2014-09-18T00:00:00Z;NA;NA;1;20;17;NA;NA;NA;NA;NA;NA;ARIEGE;TRUE
Y1032030;L'Aude à Sainte-Colombe-sur-Guette [Nentilla];Y103203001;L'Aude à Sainte-Colombe-sur-Guette [Nentilla];LIMNI;634956;6186185;26;2.206133457398798;42.772257648446136;1;NA;454000;2;11335;SAINTE-COLOMBE-SUR-GUETTE;11;76;OCCITANIE;Y1--0200;L'Aude;http://id.eaufrance.fr/CEA/Y1--0200;NA;2021-01-19T00:00:00Z;1995-10-19T00:00:00Z;2018-07-02T00:00:00Z;Débit réservé prise d'eau EDF usine St-Georges à 10% du module après octobre 1998.;1;20;0;1;1;POH012,POH041,POH105,POH900;1995-10-19T00:00:00Z;2013-11-18T00:00:00Z;2018-07-06T00:00:00Z;AUDE;FALSE
Y1105010;Le Rebenty à Saint-Martin-Lys;Y110501001;Le Rebenty à Saint-Martin-Lys;LIMNI;636713;6190958;26;2.2270061162167982;42.81533014732009;1;Station reprise au SHC Adour Garonne par le SRAE LR le 01/01/1988.;372000;2;11358;SAINT-MARTIN-LYS;11;76;OCCITANIE;Y1100500;Le Rebenty;http://id.eaufrance.fr/CEA/Y1100500;NA;2020-07-06T00:00:00Z;1953-01-01T00:00:00Z;NA;NA;1;20;2;1;1;POH012,POH041,POH105,POH900,RIC059,RIC309;1953-01-01T00:00:00Z;2013-11-18T00:00:00Z;2020-01-13T00:00:00Z;AUDE;TRUE
